Label,Rating ,Review
0,5,fine goood 
0,5,awesome fantastic app
0,5,good app done 500km test  work good 
1,4,pretty good recorded first track pretty decent performance  would like aome stats though 
0,5,samsung galaxy s3 awesome app 
0,3,hee goood 
0,5,good job 
0,5,boat trip love track boat fishing  dig stats 
0,1,ok need lot improvement   
0,5,cool nice app google 
0,5,awesome superb 
0,5,fun interesting app keep record ur journey pretty zen 
0,5,work loses position time time however accurate brilliant 5 star 
1,4,great app motivation get exercise  wish setting share option happy 
0,4,beautifully simple look simple gps track app nexus 7 one nt fitness crud surround came across  love fact integrates google drive easily 
0,5,super gr8 
1,4,minor problem work good keep track easy use  motor cycle cycle walk etc minor problem thou  must gps track good enough without  crash galaxy pad2 101 often 
1,2,david new version suxit nt give move time average move speedplz fix problem find new app 
1,3,beautiful useless app beautiful app unfortunately time gps reading long track often eg cut diagonally city block show wrong side road  phone problem apps eg smarttracker allow set short time reading much precise  beaitul end useless app 
1,1,wo nt record track  pt 2  13062013 htc one v ic  many try one success  used enjoy previous phone ca nt get work one  okay google mytracks  today emailed ask question issue  said reply email comment  would  email say email processed  reply notification email   sent     oh yes  record  still broken  still record track  stop record  app still open check finish walk track record either completely partially  chance help please  
1,5,great app easy use nt burn battery  thing wold like see many calorie burn runnng 
0,5,awesome app similar appear  5 iphone  request quicker easier way post facebook g start ride people track 
1,1,spyware reason app need access contact 
1,3,good slow nt know chart stats take forever load black window good 30 second anything rendered fix  
1,3,good systematic error chart  easy use app  sure acquired gps signal  stats calculate right speed shown chart look approximately 2 kmhr low  agree stats  really like voice status report  really help best  would nice report speed two decimal place one may detect slight change sooner  please fix chart calculation speed  use run 
0,5,5 star 
1,2,great installed app name google disappointment  app sport app already  fusion google drive complicated cause idea fusion table  apps least simple diary workout  need improved lot  use sport tracker  cause use since age symbian o  thought give google try disappointed 
1,4,return map start record please  app great use mainly bike ride  penultimate version bother lot crash start record  coincides time remove map could wait record sufficiently exact gps location  would love came back map 
0,5,wow  wow  
0,5,awsome awsome cool 
1,1,huge drain huge drain battery life  even nt even run app  uninstalled 
0,5,great track app app allows track trail ride  also like playback feature conjunction google earth 
1,3,meh track jagged increase distance speed incorrectly ui desparately need matias touch 
0,5,important get kidnapped also helpful travel new city  p 
1,5,samsung s3 4111 great app work really well  suck battery expect  use monitor travel work couple mod follows would turn must app every service business planet  improve waypoint function allow comprehensive note record turned job site job number etc easily  ability put odometer reading app start day calculate reading waypoint  record time 5 minute 6 like  lawyer  give clear indication  service use altitude unnecessary interesting  happy liaise change really think killer business app would make rich  paul 
1,5,top notch app used app first time today fault well done  would like see option mph kph also legend differant colour used map idea represent also nt app gps google line doesnt follow road small minor thing mm nothing major  lobe app 
0,5,simply amaze look simple app track distance  nt even think track time elevation speed anything else  app let relive playback ride google earth  save google drive great dig total integration thing galaxy opposed old long forgotten iphone  great love 
0,5,track perfect app go wood fine way back start point kevin j s3 use 3 network 
0,5,useful app  
0,4,looks good good x 
1,2,wrong data  problem rebound  max speed distance walked always wrong  idea setting change help  
0,5,origin app use navigate various state since 2006  accurate 
0,4,great app used quite often track kinda like little map 
0,5,great comment superfine   
1,1,bad voice stutter ui need lot improvement 
1,2,terrible track smooth buggy note previous version update next run  went run guess gps signal nt great  even expect figure nt instantaneously jumped half mile  total distance overestimated nearly 100 speaking set turned 20 minute informed run 19 hour  look stats afterwards show negative total time 
0,1,used work well used past problem  lately work  used droid 4 last night bombed  bombed morning maxx hd 
1,5,great app potentially useful tip import gpslogger gpx track track  use gpslogger run background save gpx track wanted import track track without copy paste every time  1 nt already exist create folder sdcardmytracksgpx 2 favorite terminal app execute command  mount bind olddir newdir case use busybox ran  busybox mount bind sdcardgpslogger sdcardmytracksgpx 
0,3,well google made  awesome look app like soon saw google inc publisher knew probably go best app like   google got ta good everything  
0,4,great app great app  would get 5 star bit give average pace average speed 
1,2,annoy brilliant except need google earth might compatible mobile 
0,4,update last update view map 
1,4,nice app  used app long time  work amazingly  2 issue  1 lock screen widget one nexus 4 laggy switch tile  issue kml file uploaded google drive open google map google earth  
1,5,calorie calorie counter must added 
0,5,great app 
1,5,excellent app excellent app wish option use unit speed knot height foot would easier use fly 
1,4,great app  use time could better would great could tap path get speed distance time information  ride bike would like know location fast slow  elevation affect work forth 
0,2,amuse anyway continual drift gps zone accuracy make look wander back forth cute young neighbor house day wife work  really swear token guess government ca nt really track way tv relief  bottom line useful  nt think wife read  
1,3,nope fried battery minute  see ya 
0,5,fantastic new sport  really gave full analysis progress best improve good job 
0,5,great app impressed found chance walk say immediately blown away good  well worth download 
0,4,mytracks  simple clean functional sure hte altitude reading always accurate app favourite several gps experiment  better one two paid apps tried 
0,1,bad hate 
1,4,basic nt get wrong google wonderful job app still room improvement  use strava app running bikingtoo work weekend mtb xc thing like strava also set overall goal segment challenge within route either community beat choose one see fair best time speed  please add 2 feature convert track stop pay 60 buck year strava 
1,4,skiing snowboard add vertical elevation change 
0,5,simply best way track adventure outsi simply best way track adventure outside  either track workout doc get social share via twitterfacebooketc 
0,5,great track application 
0,5,great lg optimus su640 easy use remain activated thru gps connection
0,5,great app great tool exercise  pretty much one free  feature rich 
0,4,excellent room improvement 
1,4,would well device tiein  stats provided app far comprehensive others detail distance elevation also speed duration stop plus visual indicator elevation change easy see tough spot  appreciate integrate third party monitor heart rate something would even awesome would integration track device like fitbit even better google came since device seem new hotness  would awesome could track activity batteryfriendly waterproof easy wearcarry device beautiful map stats track show done 
0,5,amaze use quad rid pin location easily find way back favorite spot back track get lost 
1,2,ok offline map mode pls 
0,5,great yet another great app google 
0,4,good lost found home 
0,5,spoton use samsung htc  work great spot  great app 
1,3,inconsistent worked well nexus tablet smaller screen galaxy s3 setting menu show  make set preference mile instead km impossible 
1,1,nt track apparently track random info random place  ca nt find correlation app reality  prominent feature crash  must google product 
0,5,excellent apppppppp  waow best best app request everyone pleasa use 
0,5,appy fantastic app 
1,4,offline support please add offline support 
0,5,say  track great  first class 
1,1,read contact watch need steal contact please remove access right 
0,5,awesome app excellent 
0,5,awesome simple yet powerful 
0,1,pooor pooor nothing 
0,5,work well 
0,5,awesome app 
0,5,love even work middle virginia 
0,5,awesome love ability track route view progress 
0,5,ik marche trs bien avec un galaxie note 2 
0,5,nice awesome 
0,3,good awssmm 
1,4,bug two otherwise great would great aggregated stats grouped activity type   train  miss activity type activity type appear imported back app successfully reimporting exported route  otherwise love app use often 
1,3,reasonably accurate stopped save worked reasonably well nt recognise position immediately pressing record end inaccurate stats fast  generally ok march stopped save stats  might update  fairly pointless 
0,5,great app use time love 
1,3,ok work well widget kept phone run 1512mhz time 
0,4,ismueko 
1,4,quite nice  recording map stats nice  earth ca nt attach photo taken track share google map via google facebook  well actually seems limitation gfacebook share either link photo pretty stupid 
1,5,intergrate wit google map recorded route opened google map     jst wanted know used gps use pre recoded routespls help
0,5,simple yet powerful job 
1,5,love app  app fantastic workout outside  would really outstanding could incorporate step counter day im stuck inside use stair stepper treadmill  would nt use seperate program track progress 
1,2,always mess nt track speed correctly  run 23 mile hr  loses gps service 
0,1,veri bed bed app 
0,5,good excellent app useful track place 
0,5,5 wow 
0,4,nice app work well samsung galaxy tab 2 
1,4,great app drain battery samsung galaxy s2 found add widget drain battery fast cpu run flat get hot  remove widget work fine   create shortcut app instead  otherwise great 
1,2,like widget battery drain widget make start stop app hike easy  especially lockscreen nt great job track tree overhead tends happen hike  biggest issue  2 battery consumption phone nt launched  new nexus 4 1 week old nt launched app yet turned gps yesterday consumed 30 battery  uninstalled resolved  seems old problem 
1,2,impressed 30 minute walk open test app  gps location place mostly located  altitude wildly wrong  top gobbled load battery  stick run keeper work really well  wanted track feature looked good google normally great 
0,5,galaxy grand wouuuuu   great google 
1,2,shared track nt stats  went run stored track google drive  opened kml file map  none chart statistical data recorded app appears anywhere file  maybe miss somewhere information seems important bookkeeping picture circle run  please modify shared track include data 
1,4,htc onecm10  app track  sync google drive docgreat  hope get gps real time track next version app 
1,1,useless crap app extremely inaccurate completely useless  injects random jump track probably hardware anomaly gps receiver  maybe author put logical constrains data received android system way make several half mile jump possible direction one second 
1,1,kml file compatible microsoft pro photo tool kml file created compatible microsoft pro photo tool ca nt use data geotag photo  store time data separately location data pro photo tool ca nt find track data report nt  converted gpx file use gps visualizer readable pro photo tool step nt necessary  label start end point reflect save time track file  start point label reflect start time  statistic inaccurate distance travelled speed etc  viewed google earth google map sometimes import nt always bring track autoupload google drive really nt useful 
0,5,happy tracking cool 
0,5,excellent app 
1,1,need crappy gplay service   data stored internal memory creates huge amount data  bad idea 
1,3,lost track really like app tried sync ride today phone tablet issue  first track showed device deleted  set sync drive deleted track synching pretty annoy 
0,4,solid app record track play back google earth cool 
1,3,daily notification allow permission one day get notification ask permission access gmail account  small problem love 
0,5,cool 
0,5,tracker find family friend 
1,4,great awesome app run samsung i747 failed total time v move time last run  record 5 hour said stopped move 2 minute whole session like 1 hour  also move away app eg take photo use sm etc sometimes stop record completely  still ca nt knock great free app 
0,5,mytracks awesome  use time 
1,1, stop second    separate gps  basic competence tracker phone would useful b another paid gps app   satnav  apps phone galaxy note work well actual gps function ok start  track  navigate  keep track maximum 100 yard  suspect go screen hibernates  least flatten battery  miss something obvious use   
1,1,start message appears program wo nt work play market apps   install app  button appears  nothing fix 
0,4,sweet 
0,5,whats useful app 
0,5,  good 
0,5,great ausome  
1,4,great app problem widget app fantastic add widget home screen becomes laggy 
0,5,like sangat membantu saya  thankz
1,3,lock screen lag  love lock screen widget lag lock screen widget 
1,4,plz update wan na want also show speed map different colour 3 plz update 
1,3,gps work hey guy use samsumg galaxy ace installed successfully track huge problem wont find location tested gps apps like map endonondo work well  gps work cant use app 
0,5,a1 thanks google amazing apps 
0,5,great winner app 
1,3,heart rate monitor  know nt goal app certainly would amazing 
0,5,great track app  use hike  favorite feature transfer hike google earth  cool stuff 
0,5,truly good application trace friend track love 
1,2,disappointed hop app work better future  difficult time locate position  map would nt load blank screen  fixed use something else 
1,4,great good running app  problem sending thru gmail result recently 
1,3,issue issuesissues since update latest version stats overview tab unreadable  also map position compared google map  odd use gps data  often find walked building  course send feedback would help function seem work phone  
0,5,great app love  show entire trip 
1,1,terrible nt show metric measurement hang lot razr max 
1,3,nice app  miss discipline like roller skating  please add 
0,5,gs3 wonderful useful easy love 
1,5,awesome awesome anyone want track speed distance time andbb ultimately calorie burned 
1,1,awful  find gps good area  record run  annoyed  thank goodness friend took iphone 
0,5,superb   think  install use  google product 
0,5,no1 world no1 gps app 
1,2,separate app  separate app  integrated google map app  also feature would nice basic 
0,5,amazingly accurate home visit relative used map route amazingly accurate  wanted  thank lot 
0,5,great app perfect new town learn way around  love accuracy stats feature perfect help plan morning commute 
1,1,junk cant find gps signal half time uninstalled 
0,3,good app unstalled use wiwi 
1,4,google map miss info excellent app bug find nt upload time elapse google map  every checkpoint time stamp 
1,3,good   great app reason drain battery even use  even nt opened app battery setting say run background every  ever since nt uninstalled app battery last much longer  shame great app start background whenever want like 
0,5,others lack app actually work  simple effective need 
1,4,nothing perfect  easier endomondo upload facebook  use time  like feedback feature better ui  great app 
1,4,simple effectivr quite good  would good see aggregated stats per sport discipline ability set time period estimated calorie burn based height weight also start delay eg 30 second allow put phone bag  otherwise nice app 
0,4,good sofware track 
0,4,dv 
1,4,work well enough track speed elevation etc  others already stated  couple issue app  1 upload drive actually put email address someone want share track upload seems silly would automatically share owner 2 open file drive launch google earth go area track mapped least started mapping nt show actual track map see way force  otherwise good app overall 
0,5,amaze fun work amazingly well accurately show walked even place road absolute blast 8d 
1,3,useful benefit integration google mapsnav  google map offline feature absolutly needed 
1,1,privilege overreach contact  nt approved update want full access contact contact activity     update  uninstalled device 
0,5,good gud kabhi navigation nahi deta 
0,5,better apps good working 
0,5,excellent excellent 
1,1,wont download put 0 star  
0,5,outstanding track great love watch replay google earth  use everytime get bike 
1,3,need kilometer option speed distance 
1,3,needs auto pause count start guess nt used another app first  love google integration like map app  nt none mobile version plan review trip  add would great 
1,4,gps signal drop constantly i9000 make unusable 
0,5,niiiiiiiiiice 
0,5,good stats welldone app  simple start track speed given time yield quality stats  like able see run slowly quickly 
0,5,super 
1,2,disappoint disappointing  ditched mapmyride fed advertising american bias uk  best thing track reported maximum speed average speed way mapmyride would report  believe  every respect mapmyride better  view track good app mapmyride show much better could  switch back 
0,5,great track mileage like track driving 
1,4,greatoilfeild tanker driver could someone please tell  mark  position  miss  
1,2,great nt need access contact  sorry see google app require one important permission contact without clear need without explanation  came one session google dev conference  io13 regard pocket  asker android team member abandon pocket due permission requirement least pocket explains clearly need 
1,4,oilfeild tanker driver could someone please tell dang add mark icon    put ontop google map would pay forit 
1,4,almost perfect wildland firefighter use app every time fire  perfect track progress bulldozer  track parked truck also give idea size fire  nt lost wood since downloaded  suggestion make better add area calculation tell many acre fire 
1,4,almost perfect app become one favorite apps along google drive  google keep love keep  dead accurate two thing wish   1 edit merge two track one  reason  mistake hit  stop recording  button walk  restarted another track  wish way merge socalled error  2 wish google added  calorie burned  feature based information malefemale height weight age etc
0,5,many handy us  ilike 
0,5,love app 
0,4,perfect love app 
1,1,contact  need access contact  bitch dobt need know 
0,5,great app fun easy use  give great information whether drive bike hike etc 
1,4,integrate map nt seperate app  let integrated google map  way love application much  map miss  please integrate google map 
1,2,ok nt support 2 step authentication good app like track shared google drive android work fine moved 2 way authentication 
1,4,almost perfect almost every way reliability speed feature export option better commercial apps like runkeeper  wish would automatically sync google drive 
1,3,great work several time started run ot either crashed stopped work warning 
1,2,gps inaccuracy really think might best free app  today run gps accuracy pretty lame  zigzagged whole path make 35 mile path turn 42 totally corrupts speedpace information showed max speed 19 mih totally true make question accuracy information elevation grade  gps accuracy might related device galaxy s4 rather app  conduct experiment different path use track apps compare  gps inaccuracy device related gladly come back increase rating far help  quest  towards controlledmeasured run 
0,5,amaze complaint 
0,4,good app great app 
1,3,drain memory compared gps apps like everytrail one make phone bloody slow  nice app need better memory management allow smoother background operation google location service activated job without even notice surely better 
0,5,ratz good  thanx 
0,5,excelent ok 
1,1, need read contact data  
1,4,nice please allow retrace track via nav way five star 
0,5,handy gps tool 
0,5,hide phone girlfriend car put everything mute find exactly really long best appever love 
0,5,good app n 
0,5,excellent awesome 
0,5,hi awsm 
0,5,track cool 
1,5,fantastic clean feature rich love thing  choose log cycle via strava cycle  however export gpx file strava import mytracks give much data back regard elevation speedon graph map see graphically map struggled  also love ability play  track google earth  best thought app seen age 
1,1,map doesnt display update map wont show anymore  worked perfectly first installed though 
0,4,good companion great tool run enthusiast 
1,3,could better way edit track record  also found stop record around 35 mile car trip  paused even though said record tap resume button never recorded anything 
1,1,unusable fc every time click recording 
0,5,nice nice 
1,4,good app work well track 78h hike without battery problem galaxy nexus  export possible gpx format use apps  loses one star altitude bit wrong  always 50 meter difference probably barometer apparently noway calibrate 
0,5,superb love apps  help track progression cycling activity 
0,5,excellent 
0,5,good seems good use hope wo nt get disappointed 
0,5,5 download support 
1,4,nice app nice app hope include choice coordinate system  hope utm unit used 
1,1,nt work 812 installs need google play service  nt know one cause issue phone google play service would nt install 
1,4,real time gps track miss please implement real time gps track share current location least last minute position  give 4 star run 2 apps time  thank 
1,5,awesome app love  used time work perfectly  exactly wanted  seamless integration google map nowhere near battery drain expect 
1,1,crash application crashed silently run possibly lost gps signal data connection  happened like 3 5 workout  useless  happily use dedicated application track run 
0,4,lack basic function great app  lack lot stuff 
0,5,love app 
1,4,could better love app  use dirt bikingadventuring  would love could use offline map  store basic information even like satalite picture 
0,5,good app 
0,5,excellent excellent 
0,3,g ok loveli 
1,5,one google best buggy uploads amaze vital app  fusion uploads still busted seriously annoy 
0,5,good excellent 
1,1,wtf  upgrade noticed bow want access contact  total fail 
0,5,nice traker best traking app 
1,3,ok like apps one good job track path distance exercise let choose several type activity  nt like one mostly voice prompt  sound synthetic nt  sound like breath asthmatic doctor office assistant making announcement poorly done speaker system  horrible  zero pause word sentence continuous stream word number  course turn prefer get voice update regular interval see  one thing worth mention select activity type completed activity find counterintuitive long aware wo nt hunt around option get started  nt find sharing option useful allow upload recorded track google drive share file others 
0,5,best gps track software availiable ive use software month really problem  use run cycling also track drive  simple adaptive able customise brilliant get head round advanced option  ive used 15 track program far exceeds rest 
0,5,great problem  simply press gps button pressing record locate ur real position start track  u press record first itll record gps bounce around try locate 
1,1,hard believe google product tried use last 5 day gps simply wo nt work  gps work map application  nothing apart timer work  option chat graph b l n k pathetic 
0,5,health super accurate convenient  used track progress recover knee injury 
1,3,work well stopped record track since latest update mytracks longer store recorded track exit program  nt kept single recorded walk mine month though afterwards show route list later please fix become worthless 
1,4,slow find satelites app track dog walk say however lg phone first start app say  look gps  take 3 4 minute another app show 6 satellite view  wise would 5 star 
1,4,fails upload fusion table past week attempts upload google fusion table always fails error  work great 
0,5,pretty cool think app helpful   
0,5,great quality app track bike ride  relatively accurate google earth feature allows playback route great touch 
0,5,awesome app 
0,2,bella consuma troppa batteria non utilizzando lapp n il wifi n il gps  comunque consuma il 1520 della batteria ho dovuto toglierla peccato perch sarebbe davvero unapp ottima 
0,5,excellent useful thanks 
1,4,nexus 4 work great need polish ca nt change default walk symbol bike 
1,3,awesome drain battery love app run kill battery even use  ca nt even force stop built app manager  5 star fix battery problem  uninstall 
1,2,auto start kill battery several time started run restarted turned phone look see lost 3040 battery hour two  track well good detail need fix bug 
1,2,new permission  nt like apps need access phone contact 
0,4,simple effective  yeah  
1,1,nt work google apps require permission every single update   uninstall  endomondo far better 
0,5,nice 
0,1,   verrrrrry poooooooooor    
0,5,great app 1 syncs everything google drive  2 
0,5,great app great track route  give great statistical information 
1,1,many permission good app many personal permission go update 
1,4,pretty good like interacts google drive  would like calorie counter added future release 
1,5,vgood cant use new version android 2x cant even bak track file please fix  urgentii 
0,5,awesome use every time take mtb dirtbike 
1,4,good app work well hike  wish made harder hit  stop recording  button ive accidentally hit time 
1,1,way many unnecessary  permission  app really spyware  read contact even 
0,4,excellent excellent app google
0,5,perfect track work perfect  stats chart useful tool  export google drive service major feature share track never easy 
0,5,work use mtb ride work  use sport tracker used often cause phone reset ask pin  since use track nt done  simple easy display information  well done google  
0,5,hansel  gretel needed electronic breadcrumb  remembered turn first trip nyc  invaluable find way nook cranny lower manhattan 
1,4,simple nice use app nexus 4 simple good application without useful functionality prefer future  one important measuring unit must included  kilometer meter 
1,4,one thing would like added great app would even better supported external gps device bluetooth ant  better gps antenna phone placed better position top pack head still keep phone accessible hand 
1,4,cant see stats think really okthe thing annoy try see stats see black screen 
1,3,could better seamless google map integrat could better integrated google map easily  also would nice offline map option google map 
0,5,love app 
1,4,great app look app similar one used found  thing need calorie usage 
1,1,contact  would pedometer access contact  
1,1,initially good worked fine two week suddenly nt want start managed save external drive never mentioned use csv ca nt reimported  lost file last one nt synch google drive  half hearted program  expected original google product 
0,4,updated version used app almost 2 year love installed update track disappear click  save   one used apps droid  exercise wood one app 
0,5,want  love app 
1,4,review best tracker  app google play store mostly always know even cycle country road unknown people 
1,4,great nice log daily walk see stats  others pointed calorie burned estimate stats would perfect also gps like others mentioned nt lock til second record started  resulted show across street jump location instantly add stats  fix add calorie perfect 
0,5,simpleits great keep track activitiessyncs data google drive  google awesome everything 
1,5,awesome still need fitness feature like calorie burned schedule event stop use track apps completely 
0,5,love app awesome track fourwheeler ride 
0,5,best program best n fast use 
0,5,best track apps thanks google 
0,5,gnote 2 user great app  update allows one aggregate recorded track map view useful 
1,5,great work amaze would amaze calculate calorie 
0,5,galaxy s2 awesome 
0,5,vajalik vga vaja seda seadet tallinnas 
0,5,better others   google map user  otherwise pretty much 
0,5,another great google app 
0,1,bad good app  really nt work  nt download app 
1,2,gps data  hole  gps data  hole  program like strava mapmyride nt 
1,2,help earlier use work like charm doesnt show stats graph black screen  galaxy ace 
1,2,incorrect information used whilst cycling hill liveelevation incorrect know climb ridei use mapmyride accurate 
0,5,best tracker android 
1,4,great app live metric world nt work feetmiles meter  please build app selectable setting 
1,4,worked great  used walk today worked well  problem took long time get good gps lock  two block start point  first 14 mile started work great  know galaxy ii problem gps cast cloudy day cloud sky obstruction  connected heart monitor recorded heart rate whole 1 hour walk  even though gps problem beginning still recommend software 
1,1,zigzag accurate mention look primitive  ran 62 mile read 8 mile  thought zigzag normal due arm movement tried runkeeper runkeeper extremely accurate 01 
1,2,htc sensation add mile ran walk add zig zag line section walk add 2 mile real distance  friend galaxy worked fine  please fix great app accurate  note long standing issue dev page phone 
0,5,like great app 
0,5,excellent jellus husbans  accurate helpfull know car 
0,5,fajna aplikacja super pokazuje wszystko co trzeba  dystanswyskoscpredkosc wszystko jest na mapie 
0,2,amit good track 
0,1,disappointed tracked time  anything else  suckedno star worth 
0,4,enjoyable discover view commute via google earth say impressed  gripe track share commute google drive little difficult time 
1,5,exactly look decide get fit wanted able track effort see improvement exactly wanted full integration google drive map sheet 
0,4,cool fun cool appkeep 
1,2,freeze freeze time xperia u please fix 
0,5,great app 
1,3,nice use metric easy use  connects heart rate monitor us imperial system metric big stopper 
1,1, know cool work problem turn gps cant track map track pls help 
0,3,averge nice 
0,5,awesome app  tracked 90 mile pre ride background 
0,4,like lot 
0,5,google rulez another great google app 
1,4,ok  cardiotrainer user  ct update anymore search new track app  track would ideal beginning  lack alot feature want included  information every x minsec pace distance speed timekm cal burned far   really like little note button quick music search usualy use radio fm tunein radio pro  like setup interval training compete recorded track virtual runner 
0,5,awesome oilfield samsung galaxy sii epic touch  use app oil field  record path well visit pin location  map track every dirt path field  make find location even road snap highly recommended 
0,5,good app useful 
0,5,great nike quality use awesome app need ty 
0,5,nice 
0,5,good nice map app dependent 
0,5,love beatiful simplicity 
1,2,par far app let  constant lose gps signal  away test sunny day  see improvement  track apps nt seem lose signal  ca nt export track detail 
1,5,wtf mate htc g2  gps wo nt work  please fix 
1,1,naff nt update mountain  useless
0,5,amaze app free great mountain biking ride rid  probably useful app phone 
1,3,allow offline map please allow offline map mobile device nt wireless internet  allow offline map google map linked application  feature nt added application serf use 
0,5,tried 1268 km biking loved tried 1268 km biking loved 
0,5,great trip awesome precise app  great outdoor trip hike ski boat even drive  eat battery worth  easy import google earth 
0,5,awesome appy one best app ever 
0,5,work well  run phone use standalone digital camera  allows come home use gpx file generates geotag picture took 
1,1,good used work ok occasional crash  share tracks2miles  keep tell need turn share  already done 
0,5, fakrudeen  iam download 
0,5,excellent app niceeeee 
1,2,130kmh bike  biking  moving time  3h10 distance  411km 255mi average move speed  130kmh 80mih  gps accuracy setting automatic 
0,5,awesome drive sync 
0,5,fantastic best track app tested  run without internet  accurate data  perfect 
1,3,discouraged unhappy w tracking nt work favorite trail  distance unreliable given several different mileage number trail  back walk 
0,5,great way keep exercise use time ride know far gone elevation encountered 
1,4,distance scale bar  optionally able show distance scale bar like google map  
0,5,awesome thank people made 
1,2,bust thing work map  feature busted 
0,4,nice app 
0,4,good app  better since recent update 
1,5,track log   hi every time record track error message appeared  gps signal available  current location determined  enable location source location access   make sure sky visible  try later enable location feature location service phone sky course  make mistake  thank use android vr 404 baseband 15 tablet 
0,2,nilesh galexy dous lite  smart 
0,5,great app record path good 
0,5,great run marathon fall great companion train  able track progress run  average speed top speed distance time elevation   also easy share others  solid app 
0,5,thx goog offline sat map  tiny file size worked perfect even og eris  getsave gps coordinate pin  
0,5,awesome   easy battery  point location  love export 2 googlemap 
0,5,track awesome 
0,4,supper like track 
0,5,best tracker  best tracking app google google map  also used detective tool  
0,5,nice app track mobile     
1,4,excellent track tool work fine samsung nexus well nexus 7 nice share track device  unfortunately metric statistic currently available 
0,4,nice nice  improve app  latest improve add 
0,5,track great app love elevation tracking big startstop button recording 
0,5,amazing app  thanks 
1,2,eats battery  nexus 4 even use  regrettably uninstall 
1,2,warn look permission carefully way many permission business app 
0,5,great app great keep track distance cover bike 
1,4,please add usb ant support love app  please update latest ant library  allow use usb ant addons  thanks 
0,5,great app first one type app used  ca nt fault  useful 
1,5,amaze post fb location 
0,5,always liked app app since inception great  gotten better especially newer version android  like start gps map know precise location start map  widget incredibly nice also 
1,4,battery drain definitely excellent tracking app drive synchronization fantastic feature  problem found battery hog  fully charged brand new nexus 4 dropped 12 hour usage app  screen app run minimized  one hour 24 minute battery app run duty dropped 4 
0,4,track ok 
0,5,outstanding google constantly excels track  everything could want neatly easily  thanks much 
0,4,mr shreve 
0,5,one favorite apps 
0,4,good app one good however feature app applicable 
0,5,excellent 
1,4,far good geocache hike like see trail far walked total  seems trick  one thing extra would like total mile map page 
1,2,trasfer another phone work pretty well  use quite often  would anyone able tell transfer log track onto new phone  save gpx dont import new phone  something wrong  
0,5,superb excellent great application  useful survey thankd google application 
1,1,work ave pace time u ok graph show flat line 
0,5,hhhi exilent 
1,5,complicated share position wanted share position party easy quick way app way complicated  searched  share location quick  found  gps quick share  location   super easy use accurate well worth 99 cent 
0,5,favorite hiking app hike appalachian trail love app  thank 
0,5,skreech 
1,1,work gps always unable locate 
0,3,adequate must much much better really hard best app look others  tell lot thing make better please ask twitter  0he 
0,4,symphony tab t7 greeeeat apps 
1,3,good idea need upload record google drive map track  wish detail track upload 
0,4,galaxy note us battery nt force lock screen seems accurate stats informative  sure new permission  
0,5,track awesome 
1,1,revert previous version google make oo need run background constantly  battery hog 
1,4,permission  battery drain permission explained thank  see started work battery drain issue thank  well update work thank keep good work 
0,5,look tried various pedometer apps one best  lot stats customised also great us gps  better paid apps 
1,3,nice app  app frequently force close lose data connectivity make pretty useless away cell coverage  also bug creates large jump position elevation first begin record log max speed something ridiculously high  would great could cache map data see go cell data available 
1,5,uninstall one time fav apps latest version remove use cpu like crazy wasnt even record track would drain 10 battery fifteen minute  happened  
0,5,awesome 
0,3,good app 
0,5,cool application   wanderful application  like  thanks 
0,5,good app excellent app google 
0,5,helpful good app like 
1,1,great buy us battery constantly like app  use record flight  however thus thing run background constantly drain battery even never accessed app  fresh boot chew throw battery never launched  anyone else notice  
1,5,jw great app  recommendation add voice option 12 mile mark distance marker map 
1,5,good really good track app great keeping stats exercise  great automatically sync track drive  one suggestion found sometimes wait find gps gps started different location shortly jumped actual location cause average stats could app find gps location opened ready recording 
1,2,view track ca nt view track google earth 
1,2,battery hog app us lot battery power maybe two hour 
0,5,good love useful track progress around given route play back  also file exported used contend done yet want speeding ticket verify one  copper nowhere go say look actually doign 45 38mph p use record deliver round  massively useful work better route show bos ai nt dawdle  would pay additional feature 
0,5,track work samsung pro tell many kilometre cover 
0,5,helpful always pull app im fishing great map lake 
0,4,awesome app great search measure km  distance 
0,5,b b 
0,4,nice apps 
0,5,useful useful application  
1,4,bad  work  would good u boaties knot option 
1,1,kill battery latest update kill battery 
0,5,use time  walker use app track rate distance find new intrresting route even find way home explore  also save date time along geographical coordinate several standard format plan use geotag photo 
0,1,good gps app  like many worthless gps apps  since longer display useful data uninstalling 
0,5,ok 
0,5,handy even better merge route one route 
0,4,great find app useful tool record path nt get lost  used get wood 
1,2,okay love app work  mean middle jog suddenly drop gps  give 810 inaccurate run  im try train first 5k find hard  totally uninstalling 
1,4,good app well executed prefer gps logger  battery efficient fine control 
1,1,access contact  need access contact contact often  nt think  update clarified  necessary  
1,3,bigger app size 
1,2,drain sits background keep gps reason  need force close app run stop battery dying  google know better  also loses another star due devs link page site  page  shamble 
0,5,ex 
0,5,bikaina aplikazio bikaina zure korrikaldietako ibilbideak gordetzeko debora edota abiadura medium ikusteko 
0,5,love use track time love latest version  use track mountain biking walk family even travel business town  ability upload google drive super convenient 
1,4,amaze need offline map five star pin  place  find place wish could tag walk 
1,4,sgs3  bug bluetooth uninstall 
1,4,great  great app use running however newest update seems drain battery galaxy s2 jelly bean
1,1,wtf  went ok suck latest update  without automatic pause  pause button longer get move ave speed traffic  rest stop included delete 
1,1,permission app need permission read kind contact data frequency call 
0,5,track sangat baik 
